,user_id,item_id,date,timestamp
0,R_0D6GtQwa6VcnXpv,PANTS,2019-02-01,1549033200
1,R_0D6GtQwa6VcnXpv,SCREEN_PROTECTOR,2019-02-01,1549033200
2,R_1C8w4NDDQC5fcgE,FALSE_EYELASH,2019-02-01,1549033200
3,R_1Cd5zmz07X5BqKa,GROCERY,2019-02-01,1549033200
4,R_1Cd5zmz07X5BqKa,SHOES,2019-02-01,1549033200
5,R_1Cx2TzfSj9KxVhR,NAIL_POWDER,2019-02-01,1549033200
6,R_1Cx2TzfSj9KxVhR,HEALTH_PERSONAL_CARE,2019-02-01,1549033200
7,R_1DYWdbAMt6LyCZH,PANTS,2019-02-01,1549033200
8,R_1GghoTNZdgUeySl,CELLULAR_PHONE_CASE,2019-02-01,1549033200
9,R_1GghoTNZdgUeySl,MEDICATION,2019-02-01,1549033200
10,R_1GghoTNZdgUeySl,CELLULAR_PHONE_CASE,2019-02-01,1549033200
11,R_1LRR1P5IQqdSvIP,CLOTHES_RACK,2019-02-01,1549033200
12,R_1NCzj2eSHI4QGcd,VITAMIN,2019-02-01,1549033200
13,R_1NCzj2eSHI4QGcd,PANTS,2019-02-01,1549033200
14,R_1NCzj2eSHI4QGcd,HEALTH_PERSONAL_CARE,2019-02-01,1549033200
15,R_1NCzj2eSHI4QGcd,BATTERY,2019-02-01,1549033200
16,R_1NCzj2eSHI4QGcd,HEALTH_PERSONAL_CARE,2019-02-01,1549033200
17,R_1NDq0rxoUSu6oyz,CELLULAR_PHONE_CASE,2019-02-01,1549033200
18,R_1NDq0rxoUSu6oyz,PET_FOOD,2019-02-01,1549033200
19,R_1NDq0rxoUSu6oyz,HEADPHONES,2019-02-01,1549033200
20,R_1NDq0rxoUSu6oyz,SHOES,2019-02-01,1549033200
21,R_1NDq0rxoUSu6oyz,ABIS_BOOK,2019-02-01,1549033200
22,R_1Q9JeeKncbbLcz0,NUTRITIONAL_SUPPLEMENT,2019-02-01,1549033200
23,R_1QG7SsKpYQgSIAF,ABIS_BOOK,2019-02-01,1549033200
24,R_1QG7SsKpYQgSIAF,PANTS,2019-02-01,1549033200
25,R_1QG7SsKpYQgSIAF,TECHNICAL_SPORT_SHOE,2019-02-01,1549033200
26,R_1Xhiz3TBoe2gQdH,SHOES,2019-02-01,1549033200
27,R_1dlSByn2AyHWx7r,SHIRT,2019-02-01,1549033200
28,R_1hLPyY3aamfi3xT,SHIRT,2019-02-01,1549033200
29,R_1i9ThcjqrGB9lJe,PANTS,2019-02-01,1549033200
30,R_1jdLI5cWhAhAzSB,SUIT,2019-02-01,1549033200
31,R_1lfNYOmsEIqOn65,VITAMIN,2019-02-01,1549033200
32,R_1owkdABF1wNKFKI,SHOES,2019-02-01,1549033200
33,R_1pm2Wo5wrQSY0Gm,WIG,2019-02-01,1549033200
34,R_1pm2Wo5wrQSY0Gm,TOYS_AND_GAMES,2019-02-01,1549033200
35,R_1pm2Wo5wrQSY0Gm,SNACK_FOOD_BAR,2019-02-01,1549033200
36,R_1qdM6yLQigCFrkd,SKIN_MOISTURIZER,2019-02-01,1549033200
37,R_1qdM6yLQigCFrkd,SHIRT,2019-02-01,1549033200
38,R_1rq9oimamSF6rsF,SKIN_TREATMENT_MASK,2019-02-01,1549033200
39,R_1rq9oimamSF6rsF,ELECTRONIC_CABLE,2019-02-01,1549033200
40,R_1rq9oimamSF6rsF,ELECTRONIC_CABLE,2019-02-01,1549033200
41,R_22AmuBuGI7iFD1n,FASHIONEARRING,2019-02-01,1549033200
42,R_22AmuBuGI7iFD1n,NUTRITIONAL_SUPPLEMENT,2019-02-01,1549033200
43,R_22AmuBuGI7iFD1n,NUTRITIONAL_SUPPLEMENT,2019-02-01,1549033200
44,R_24MKoSmvuiLEI76,SNACK_FOOD_BAR,2019-02-01,1549033200
45,R_25thHabUddjXGzt,HEALTH_PERSONAL_CARE,2019-02-01,1549033200
46,R_25thHabUddjXGzt,ELECTRONIC_CABLE,2019-02-01,1549033200
47,R_277i50HinKYVoY9,BATTERY,2019-02-01,1549033200
48,R_279iRKETPanvFBW,CORE_PIT_REMOVER,2019-02-01,1549033200
49,R_279iRKETPanvFBW,SNACK_FOOD_BAR,2019-02-01,1549033200
50,R_279iRKETPanvFBW,SALAD_DRESSING,2019-02-01,1549033200
51,R_28SckJ1LanzFPvD,EYELID_COLOR,2019-02-01,1549033200
52,R_2AGpSTOzeeHqMYd,SCARF,2019-02-01,1549033200
53,R_2DMQ4Npnlu3WWyq,SELF_DEFENSE_SPRAY,2019-02-01,1549033200
54,R_2DSIdH6iUv9yJ8V,PHYSICAL_MOVIE,2019-02-01,1549033200
55,R_2DSIdH6iUv9yJ8V,SKIN_CLEANING_AGENT,2019-02-01,1549033200
56,R_2DSIdH6iUv9yJ8V,THICKENING_AGENT,2019-02-01,1549033200
57,R_2DSIdH6iUv9yJ8V,BATTERY,2019-02-01,1549033200
58,R_2E5XCpTY2B5ZQ1f,SKIN_MOISTURIZER,2019-02-01,1549033200
59,R_2EglJpTWGEiwQYa,AIR_COMPRESSOR,2019-02-01,1549033200
60,R_2En0sbvQ7s48ufv,CIGARETTE_CASE,2019-02-01,1549033200
