,user_id,item_id,date,timestamp
0,R_0pRmRjHkwStzNQJ,ABIS_BOOK,2020-04-01,1585753200
1,R_1Cx2TzfSj9KxVhR,CELLULAR_PHONE_CASE,2020-04-01,1585753200
2,R_1DOwHkGiX8DX7mF,BATTERY,2020-04-01,1585753200
3,R_1DOwHkGiX8DX7mF,NUTRITIONAL_SUPPLEMENT,2020-04-01,1585753200
4,R_1DYWdbAMt6LyCZH,SOCKS,2020-04-01,1585753200
5,R_1FfETqbn5GhKwYj,FABRIC_SOFTENER,2020-04-01,1585753200
6,R_1FfETqbn5GhKwYj,SKIN_CLEANING_AGENT,2020-04-01,1585753200
7,R_1FfETqbn5GhKwYj,GROCERY,2020-04-01,1585753200
8,R_1HcpQT6Ffivx73P,MAJOR_HOME_APPLIANCES,2020-04-01,1585753200
9,R_1IaYiTSaUaD2W2i,VITAMIN,2020-04-01,1585753200
10,R_1IaYiTSaUaD2W2i,TOYS_AND_GAMES,2020-04-01,1585753200
11,R_1KkFs7rgWXlWf58,PANTS,2020-04-01,1585753200
12,R_1LFmho6mBajcceh,VITAMIN,2020-04-01,1585753200
13,R_1LIJDv6NDuvkCi4,DRILL_BITS,2020-04-01,1585753200
14,R_1MY7yxvExjQWTkv,PORTABLE_TOOL_BOX,2020-04-01,1585753200
15,R_1NCzj2eSHI4QGcd,SHOES,2020-04-01,1585753200
16,R_1NDq0rxoUSu6oyz,SHOES,2020-04-01,1585753200
17,R_1Q62CIVb2WAS8hB,LADDER,2020-04-01,1585753200
18,R_1Q9JeeKncbbLcz0,HEADPHONES,2020-04-01,1585753200
19,R_1QKu8qtvgo0d1uS,SCREEN_PROTECTOR,2020-04-01,1585753200
20,R_1QKu8qtvgo0d1uS,SHOES,2020-04-01,1585753200
21,R_1Xhiz3TBoe2gQdH,NUTRITIONAL_SUPPLEMENT,2020-04-01,1585753200
22,R_1Xhiz3TBoe2gQdH,SANDAL,2020-04-01,1585753200
23,R_1daE3vUDxFrSw4I,CELLULAR_PHONE_CASE,2020-04-01,1585753200
24,R_1eFv0mPpH4dM2mG,SUNSCREEN,2020-04-01,1585753200
25,R_1eFv0mPpH4dM2mG,SHOES,2020-04-01,1585753200
26,R_1eFv0mPpH4dM2mG,MISC_WORLD_INSTRUMENTS,2020-04-01,1585753200
27,R_1gcmv3lhX8iJEQb,SHIPPING_BOX,2020-04-01,1585753200
28,R_1gwL8QZGzhV0g3G,PET_TOY,2020-04-01,1585753200
29,R_1gwL8QZGzhV0g3G,SKIN_CLEANING_AGENT,2020-04-01,1585753200
30,R_1hLPyY3aamfi3xT,ABIS_MUSIC,2020-04-01,1585753200
31,R_1hMV4AHCk04WO5V,HEADPHONES,2020-04-01,1585753200
32,R_1lfNYOmsEIqOn65,HEALTH_PERSONAL_CARE,2020-04-01,1585753200
33,R_1lfNYOmsEIqOn65,PHYSICAL_MOVIE,2020-04-01,1585753200
34,R_1lfNYOmsEIqOn65,WALLPAPER,2020-04-01,1585753200
35,R_1oFSDeGAQcUN2v8,HEALTH_PERSONAL_CARE,2020-04-01,1585753200
36,R_1obwpb6iowh7vew,STORAGE_BOX,2020-04-01,1585753200
37,R_1obwpb6iowh7vew,ABIS_BOOK,2020-04-01,1585753200
38,R_1obwpb6iowh7vew,TOY_BUILDING_BLOCK,2020-04-01,1585753200
39,R_1obwpb6iowh7vew,ART_CRAFT_KIT,2020-04-01,1585753200
40,R_1obwpb6iowh7vew,SHOES,2020-04-01,1585753200
41,R_1pm2Wo5wrQSY0Gm,LAB_CHEMICAL,2020-04-01,1585753200
42,R_1rPQIXSf3d1wvFO,TOY_FIGURE_PLAYSET,2020-04-01,1585753200
43,R_20ON9TjJWV64IZO,SHOWERHEAD,2020-04-01,1585753200
44,R_20ON9TjJWV64IZO,PET_FOOD,2020-04-01,1585753200
45,R_20ON9TjJWV64IZO,SANDAL,2020-04-01,1585753200
46,R_20ON9TjJWV64IZO,HEALTH_PERSONAL_CARE,2020-04-01,1585753200
47,R_21G54IjScAJhDAM,HEADPHONES,2020-04-01,1585753200
48,R_21G54IjScAJhDAM,ABIS_BOOK,2020-04-01,1585753200
49,R_22DJIjS0M8yvaYO,PET_FOOD,2020-04-01,1585753200
50,R_22mMopWqAj09mQc,ANIMAL_LITTER,2020-04-01,1585753200
51,R_22nS4Bu8Q3B84gf,PANTS,2020-04-01,1585753200
52,R_24ovSGBcJmAm7rm,HAND_STRENGTHENER,2020-04-01,1585753200
53,R_24ovSGBcJmAm7rm,NUTRITIONAL_SUPPLEMENT,2020-04-01,1585753200
54,R_24ovSGBcJmAm7rm,UTILITY_CART_WAGON,2020-04-01,1585753200
55,R_25Wwg273Uw26jA1,HEADPHONES,2020-04-01,1585753200
56,R_25thHabUddjXGzt,ABIS_BOOK,2020-04-01,1585753200
57,R_25thHabUddjXGzt,HEALTH_PERSONAL_CARE,2020-04-01,1585753200
58,R_25thHabUddjXGzt,SNACK_FOOD_BAR,2020-04-01,1585753200
59,R_25z5LHPaAsxktx7,LIP_BALM,2020-04-01,1585753200
60,R_25z5LHPaAsxktx7,COFFEE_FILTER,2020-04-01,1585753200
61,R_27Nf8ImFlWu3J9O,SHOES,2020-04-01,1585753200
62,R_27Nf8ImFlWu3J9O,PESTICIDE,2020-04-01,1585753200
63,R_27ydwfqncX77Mnd,PHYSICAL_MOVIE,2020-04-01,1585753200
64,R_29bHzqH6Blzwhem,SKIN_CLEANING_AGENT,2020-04-01,1585753200
65,R_29cyBHR3PpqJiZf,MICROSCOPES,2020-04-01,1585753200
66,R_29uBVByYo0xAXiZ,HEADPHONES,2020-04-01,1585753200
67,R_2BtA3kIOBjhD26o,BATTERY,2020-04-01,1585753200
68,R_2BtA3kIOBjhD26o,AIR_CONDITIONER,2020-04-01,1585753200
69,R_2BtA3kIOBjhD26o,SKIN_CLEANING_AGENT,2020-04-01,1585753200
70,R_2BtA3kIOBjhD26o,WEARABLE_WEIGHT,2020-04-01,1585753200
71,R_2BtA3kIOBjhD26o,BATTERY,2020-04-01,1585753200
72,R_2D6v6VH3RC5ZGC4,ELECTRONIC_SWITCH,2020-04-01,1585753200
73,R_2D6v6VH3RC5ZGC4,NON_RIDING_TOY_VEHICLE,2020-04-01,1585753200
74,R_2D6v6VH3RC5ZGC4,PANTS,2020-04-01,1585753200
75,R_2DSIdH6iUv9yJ8V,ANIMAL_LITTER,2020-04-01,1585753200
76,R_2DSIdH6iUv9yJ8V,HEALTH_PERSONAL_CARE,2020-04-01,1585753200
77,R_2DSIdH6iUv9yJ8V,PET_FOOD,2020-04-01,1585753200
78,R_2DSIdH6iUv9yJ8V,CELLULAR_PHONE_CASE,2020-04-01,1585753200
79,R_2DSIdH6iUv9yJ8V,LEGUME,2020-04-01,1585753200
80,R_2DSIdH6iUv9yJ8V,VEHICLE_SPOILER,2020-04-01,1585753200
81,R_2DSIdH6iUv9yJ8V,ANIMAL_NUTRITIONAL_SUPPLEMENT,2020-04-01,1585753200
82,R_2DSIdH6iUv9yJ8V,VEHICLE_SPOILER,2020-04-01,1585753200
83,R_2DSIdH6iUv9yJ8V,SHOES,2020-04-01,1585753200
84,R_2DSIdH6iUv9yJ8V,PET_FOOD,2020-04-01,1585753200
85,R_2DSIdH6iUv9yJ8V,HEALTH_PERSONAL_CARE,2020-04-01,1585753200
86,R_2DSIdH6iUv9yJ8V,TOYS_AND_GAMES,2020-04-01,1585753200
87,R_2DSIdH6iUv9yJ8V,LEGUME,2020-04-01,1585753200
88,R_2DSIdH6iUv9yJ8V,CELLULAR_PHONE_CASE,2020-04-01,1585753200
89,R_2DSIdH6iUv9yJ8V,ANIMAL_LITTER,2020-04-01,1585753200
90,R_2DSIdH6iUv9yJ8V,ABIS_BOOK,2020-04-01,1585753200
91,R_2EglJpTWGEiwQYa,MEDICATION,2020-04-01,1585753200
92,R_2EglJpTWGEiwQYa,GROCERY,2020-04-01,1585753200
93,R_2EglJpTWGEiwQYa,SHOES,2020-04-01,1585753200
94,R_2OOq3ysdOS3TtBd,PET_TOY,2020-04-01,1585753200
95,R_2RVXjEovu4Y1yen,ABIS_MUSIC,2020-04-01,1585753200
96,R_2ToRb0eNQrFNM3u,COLLECTIBLE_CARD,2020-04-01,1585753200
97,R_2ToRb0eNQrFNM3u,MEDICATION,2020-04-01,1585753200
98,R_2ToRb0eNQrFNM3u,HEALTH_PERSONAL_CARE,2020-04-01,1585753200
99,R_2XasM6V6LLwsutN,PROFESSIONAL_HEALTHCARE,2020-04-01,1585753200
100,R_2XasM6V6LLwsutN,SCREEN_PROTECTOR,2020-04-01,1585753200
101,R_2XasM6V6LLwsutN,BATTERY,2020-04-01,1585753200
102,R_2XoI6KbLJRGFz5X,SKIN_CLEANING_AGENT,2020-04-01,1585753200
103,R_2XoI6KbLJRGFz5X,HEALTH_PERSONAL_CARE,2020-04-01,1585753200
104,R_2XoI6KbLJRGFz5X,SUNGLASSES,2020-04-01,1585753200
105,R_2XoI6KbLJRGFz5X,SHOES,2020-04-01,1585753200
106,R_2XoI6KbLJRGFz5X,SKIN_CLEANING_AGENT,2020-04-01,1585753200
107,R_2XoI6KbLJRGFz5X,LITTER_BOX,2020-04-01,1585753200
108,R_2XoI6KbLJRGFz5X,NOISE_MACHINE,2020-04-01,1585753200
109,R_2XoI6KbLJRGFz5X,HEADPHONES,2020-04-01,1585753200
110,R_2XoI6KbLJRGFz5X,CAMCORDER,2020-04-01,1585753200
111,R_2XoI6KbLJRGFz5X,NOISE_MACHINE,2020-04-01,1585753200
112,R_2ZEQSnRGlS7ZscC,NUTRITIONAL_SUPPLEMENT,2020-04-01,1585753200
113,R_2ZZSS68rfn9BMtt,TOYS_AND_GAMES,2020-04-01,1585753200
114,R_2ZZSS68rfn9BMtt,ANIMAL_CAGE,2020-04-01,1585753200
115,R_2ZZSS68rfn9BMtt,ABIS_BOOK,2020-04-01,1585753200
116,R_2ZZSS68rfn9BMtt,SHIRT,2020-04-01,1585753200
117,R_2b1XOZR0PYTA1jX,VITAMIN,2020-04-01,1585753200
118,R_2djaIfKORskyeuO,PROTEIN_DRINK,2020-04-01,1585753200
119,R_2djaIfKORskyeuO,ELECTRONIC_CABLE,2020-04-01,1585753200
120,R_2djaIfKORskyeuO,HEADPHONES,2020-04-01,1585753200
121,R_2djaIfKORskyeuO,PROTEIN_DRINK,2020-04-01,1585753200
122,R_2djaIfKORskyeuO,VITAMIN,2020-04-01,1585753200
123,R_2djaIfKORskyeuO,BUILDING_MATERIAL,2020-04-01,1585753200
124,R_2djaIfKORskyeuO,HEADPHONES,2020-04-01,1585753200
125,R_2djaIfKORskyeuO,LEAF_BLOWER,2020-04-01,1585753200
126,R_2djaIfKORskyeuO,PHYSICAL_MOVIE,2020-04-01,1585753200
127,R_2djaIfKORskyeuO,SHOES,2020-04-01,1585753200
128,R_2djaIfKORskyeuO,MECHANICAL_LIGHTER,2020-04-01,1585753200
129,R_2djaIfKORskyeuO,CARABINER,2020-04-01,1585753200
130,R_2djaIfKORskyeuO,SKIN_CLEANING_AGENT,2020-04-01,1585753200
131,R_2dvh9tu7PLPeipE,EGG,2020-04-01,1585753200
132,R_2dvh9tu7PLPeipE,SAW,2020-04-01,1585753200
133,R_2ebzj3o225IisIQ,HOSIERY,2020-04-01,1585753200
134,R_2f7MFUqYnEv92pF,SLEEPING_MAT,2020-04-01,1585753200
135,R_2fD6Jy2muMgaubH,TOWEL,2020-04-01,1585753200
136,R_2pWwhBj1ZE9iNrB,VITAMIN,2020-04-01,1585753200
137,R_2qjAN1lyLAdAxT2,NUTRITIONAL_SUPPLEMENT,2020-04-01,1585753200
138,R_2rOPRiLTdvFrJFq,KITCHEN_TOOLS,2020-04-01,1585753200
139,R_2rOPRiLTdvFrJFq,PAW_HOOF_PROTECTOR,2020-04-01,1585753200
140,R_2rOPRiLTdvFrJFq,SKIN_MOISTURIZER,2020-04-01,1585753200
141,R_2tfEDXuyNRcQoWs,SHIRT,2020-04-01,1585753200
142,R_2tfEDXuyNRcQoWs,VITAMIN,2020-04-01,1585753200
143,R_2tfEDXuyNRcQoWs,SCREEN_PROTECTOR,2020-04-01,1585753200
144,R_2tfEDXuyNRcQoWs,PHYSICAL_MOVIE,2020-04-01,1585753200
145,R_2tfh4rvpUWWJndF,BATTERY,2020-04-01,1585753200
146,R_2uIMLcJgQmb0v3G,WATER_FLOTATION_DEVICE,2020-04-01,1585753200
147,R_2ugDyrE1yi1FjvH,PHYSICAL_MOVIE,2020-04-01,1585753200
148,R_2ugDyrE1yi1FjvH,HANDBAG,2020-04-01,1585753200
149,R_2ugDyrE1yi1FjvH,AUDIO_MIDI_INTERFACE,2020-04-01,1585753200
150,R_2vkMWH10xWp7o9s,NUTRITIONAL_SUPPLEMENT,2020-04-01,1585753200
151,R_2vkMWH10xWp7o9s,PANTS,2020-04-01,1585753200
152,R_2vkMWH10xWp7o9s,HEADPHONES,2020-04-01,1585753200
153,R_2vkMWH10xWp7o9s,MEDICATION,2020-04-01,1585753200
154,R_2vkMWH10xWp7o9s,MEDICATION,2020-04-01,1585753200
155,R_2vkMWH10xWp7o9s,MULTITOOL,2020-04-01,1585753200
156,R_2vkMWH10xWp7o9s,FOOD_DEHYDRATOR,2020-04-01,1585753200
157,R_2vkMWH10xWp7o9s,BABY_PRODUCT,2020-04-01,1585753200
158,R_2vkMWH10xWp7o9s,HEADPHONES,2020-04-01,1585753200
159,R_2xxvsVGQ2kSdXpV,SCREEN_PROTECTOR,2020-04-01,1585753200
160,R_2xxvsVGQ2kSdXpV,TOYS_AND_GAMES,2020-04-01,1585753200
161,R_2xzc7JBNEgYNAqY,SCREEN_PROTECTOR,2020-04-01,1585753200
162,R_2xzc7JBNEgYNAqY,HAIR_EXTENSION,2020-04-01,1585753200
163,R_2yplkUxhAWZaFUL,SKIN_CLEANING_AGENT,2020-04-01,1585753200
164,R_2yplkUxhAWZaFUL,SKIN_CLEANING_AGENT,2020-04-01,1585753200
165,R_2yplkUxhAWZaFUL,PLANNER,2020-04-01,1585753200
166,R_2yplkUxhAWZaFUL,SHIRT,2020-04-01,1585753200
167,R_2yplkUxhAWZaFUL,PANTS,2020-04-01,1585753200
168,R_2yplkUxhAWZaFUL,PANTS,2020-04-01,1585753200
169,R_2yplkUxhAWZaFUL,SKIN_MOISTURIZER,2020-04-01,1585753200
170,R_2yplkUxhAWZaFUL,GROCERY,2020-04-01,1585753200
171,R_2yplkUxhAWZaFUL,BATTERY,2020-04-01,1585753200
172,R_2yplkUxhAWZaFUL,SWING,2020-04-01,1585753200
173,R_2yplkUxhAWZaFUL,EXERCISE_BLOCK,2020-04-01,1585753200
174,R_2yplkUxhAWZaFUL,NUTRITIONAL_SUPPLEMENT,2020-04-01,1585753200
175,R_2yplkUxhAWZaFUL,PET_FOOD,2020-04-01,1585753200
176,R_2yplkUxhAWZaFUL,VITAMIN,2020-04-01,1585753200
177,R_2zCmQhJtrw3xBtV,SECURITY_CAMERA,2020-04-01,1585753200
178,R_2zCmQhJtrw3xBtV,VIDEO_GAME_CONTROLLER,2020-04-01,1585753200
179,R_3093m6Spz9VzxAK,MEDICATION,2020-04-01,1585753200
180,R_3093m6Spz9VzxAK,WATER_PUMP,2020-04-01,1585753200
181,R_3093m6Spz9VzxAK,WATER_PUMP,2020-04-01,1585753200
182,R_31LAZHcaNHPvu3z,VITAMIN,2020-04-01,1585753200
183,R_31LAZHcaNHPvu3z,ADHESIVE_TAPES,2020-04-01,1585753200
184,R_31LAZHcaNHPvu3z,PHYSICAL_MOVIE,2020-04-01,1585753200
185,R_31SNC0DcyjBDcq3,TOYS_AND_GAMES,2020-04-01,1585753200
186,R_31ycQ8SiOEF1cUN,HEADPHONES,2020-04-01,1585753200
187,R_32UZncFA03IrQwQ,SCREEN_PROTECTOR,2020-04-01,1585753200
188,R_32UZncFA03IrQwQ,GROCERY,2020-04-01,1585753200
189,R_32UZncFA03IrQwQ,RUG,2020-04-01,1585753200
190,R_3D0FIkesMnTGsnm,ELECTRONIC_CABLE,2020-04-01,1585753200
191,R_3EF2sOVmTNA4e3u,PET_FOOD,2020-04-01,1585753200
192,R_3G1gYo1d23Zq8Np,PAW_HOOF_PROTECTOR,2020-04-01,1585753200
193,R_3G1gYo1d23Zq8Np,SHIRT,2020-04-01,1585753200
194,R_3G1gYo1d23Zq8Np,MEDICATION,2020-04-01,1585753200
195,R_3G1gYo1d23Zq8Np,CELLULAR_PHONE_CASE,2020-04-01,1585753200
196,R_3G1gYo1d23Zq8Np,DRYER,2020-04-01,1585753200
197,R_3G1gYo1d23Zq8Np,VIDEO_GAME_PERIPHERAL_SET,2020-04-01,1585753200
198,R_3G1gYo1d23Zq8Np,MEDICATION,2020-04-01,1585753200
199,R_3G1gYo1d23Zq8Np,STORAGE_RACK,2020-04-01,1585753200
200,R_3Ge2RzIsoM2g5lL,BATTERY,2020-04-01,1585753200
201,R_3Ge2RzIsoM2g5lL,SHIRT,2020-04-01,1585753200
202,R_3Ge2RzIsoM2g5lL,MEDICATION,2020-04-01,1585753200
203,R_3Ge2RzIsoM2g5lL,VEHICLE_BODY_PANEL,2020-04-01,1585753200
204,R_3Ge2RzIsoM2g5lL,GROMMETS,2020-04-01,1585753200
205,R_3HLKIA2u3ZnY9lM,HEADPHONES,2020-04-01,1585753200
