,user_id,item_id,date,timestamp
0,R_10AtO7bUfe8iWYK,ABIS_BOOK,2019-09-01,1567350000
1,R_128SoytOm4LO2kk,SHIRT,2019-09-01,1567350000
2,R_128SoytOm4LO2kk,SCREEN_PROTECTOR,2019-09-01,1567350000
3,R_1C4nKyrv0w2thJn,ORTHOPEDIC_BRACE,2019-09-01,1567350000
4,R_1C4nKyrv0w2thJn,CURTAIN,2019-09-01,1567350000
5,R_1C4nKyrv0w2thJn,ELECTRONIC_CABLE,2019-09-01,1567350000
6,R_1C4nKyrv0w2thJn,SKIN_CLEANING_AGENT,2019-09-01,1567350000
7,R_1C75XRebT1eliL0,ELECTRONIC_CABLE,2019-09-01,1567350000
8,R_1C9YUFD8GunlGej,TEMPLATE_STENCIL,2019-09-01,1567350000
9,R_1ClqO4ZMDuwGjfl,SCREEN_PROTECTOR,2019-09-01,1567350000
10,R_1ClqO4ZMDuwGjfl,PET_FOOD,2019-09-01,1567350000
11,R_1ClqO4ZMDuwGjfl,ABIS_BOOK,2019-09-01,1567350000
12,R_1ClqO4ZMDuwGjfl,SHIRT,2019-09-01,1567350000
13,R_1ClqO4ZMDuwGjfl,CRAFT_MOLD,2019-09-01,1567350000
14,R_1ClqO4ZMDuwGjfl,HERBAL_SUPPLEMENT,2019-09-01,1567350000
15,R_1ClqO4ZMDuwGjfl,GROCERY,2019-09-01,1567350000
16,R_1ClqO4ZMDuwGjfl,CELLULAR_PHONE_CASE,2019-09-01,1567350000
17,R_1DJ4QJgrJwK7g3Y,SHIRT,2019-09-01,1567350000
18,R_1DJ4QJgrJwK7g3Y,ELECTRONIC_CABLE,2019-09-01,1567350000
19,R_1E3TJBNJVtr3tcD,LIGHT_BULB,2019-09-01,1567350000
20,R_1Egu0oETMcJuIOb,MEDICATION,2019-09-01,1567350000
21,R_1IN7vU4CWQnwLLx,SHIRT,2019-09-01,1567350000
22,R_1LFmho6mBajcceh,SHIRT,2019-09-01,1567350000
23,R_1LRR1P5IQqdSvIP,PEN_MARKER_INK_CARTRIDGE_REFILL,2019-09-01,1567350000
24,R_1LRR1P5IQqdSvIP,PANTS,2019-09-01,1567350000
25,R_1LRR1P5IQqdSvIP,SAW,2019-09-01,1567350000
26,R_1LRR1P5IQqdSvIP,HEADPHONES,2019-09-01,1567350000
27,R_1PUcgnVG2i0EBz4,PANTS,2019-09-01,1567350000
28,R_1PUcgnVG2i0EBz4,ELECTRONIC_CABLE,2019-09-01,1567350000
29,R_1Xhiz3TBoe2gQdH,MEDICATION,2019-09-01,1567350000
30,R_1daE3vUDxFrSw4I,GROCERY,2019-09-01,1567350000
31,R_1gOX88nojaBXOt2,CELLULAR_PHONE_CASE,2019-09-01,1567350000
32,R_1gOX88nojaBXOt2,TOYS_AND_GAMES,2019-09-01,1567350000
33,R_1hFMTehZQIAcBvZ,WIG,2019-09-01,1567350000
34,R_1hLPyY3aamfi3xT,HEALTH_PERSONAL_CARE,2019-09-01,1567350000
35,R_1hLPyY3aamfi3xT,SKIN_MOISTURIZER,2019-09-01,1567350000
36,R_1kYuVPgjXmEfSf8,HEALTH_PERSONAL_CARE,2019-09-01,1567350000
37,R_1l4zCtGUTvAWdS6,SHIRT,2019-09-01,1567350000
38,R_1mEmb9jWLRYCU4e,TARP,2019-09-01,1567350000
39,R_1mEmb9jWLRYCU4e,ABIS_BOOK,2019-09-01,1567350000
40,R_1mEmb9jWLRYCU4e,ELECTRONIC_CABLE,2019-09-01,1567350000
41,R_1obwpb6iowh7vew,AIR_FRYER,2019-09-01,1567350000
42,R_1owkdABF1wNKFKI,ABIS_BOOK,2019-09-01,1567350000
43,R_1pu0ApV4WUQDdWW,CELLULAR_PHONE_CASE,2019-09-01,1567350000
44,R_20V7srZUzANQQ4T,COCKTAIL_SHAKER,2019-09-01,1567350000
45,R_20V7srZUzANQQ4T,WEATHER_STATION,2019-09-01,1567350000
46,R_22mMopWqAj09mQc,CAMERA_DIGITAL,2019-09-01,1567350000
47,R_24MKoSmvuiLEI76,GROCERY,2019-09-01,1567350000
48,R_24csoaO569P4Yzz,PANTS,2019-09-01,1567350000
49,R_24csoaO569P4Yzz,PANTS,2019-09-01,1567350000
50,R_24csoaO569P4Yzz,APPAREL_GLOVES,2019-09-01,1567350000
51,R_24dbGLxukEKohG6,GROCERY,2019-09-01,1567350000
52,R_277i50HinKYVoY9,CELLULAR_PHONE_CASE,2019-09-01,1567350000
53,R_277i50HinKYVoY9,CROCHET_HOOK,2019-09-01,1567350000
54,R_277i50HinKYVoY9,VITAMIN,2019-09-01,1567350000
55,R_29bHzqH6Blzwhem,PHYSICAL_MOVIE,2019-09-01,1567350000
56,R_29oUfTgQ6sWbFG2,MEDICATION,2019-09-01,1567350000
57,R_2BstrkPd4gMc6Ih,SHIRT,2019-09-01,1567350000
58,R_2BstrkPd4gMc6Ih,ABIS_BOOK,2019-09-01,1567350000
59,R_2DSIdH6iUv9yJ8V,TOYS_AND_GAMES,2019-09-01,1567350000
60,R_2DSIdH6iUv9yJ8V,ABIS_BOOK,2019-09-01,1567350000
61,R_2DSIdH6iUv9yJ8V,SKIN_CLEANING_AGENT,2019-09-01,1567350000
62,R_2DSIdH6iUv9yJ8V,SKIN_CLEANING_AGENT,2019-09-01,1567350000
63,R_2DSIdH6iUv9yJ8V,NUTRITIONAL_SUPPLEMENT,2019-09-01,1567350000
64,R_2EglJpTWGEiwQYa,PANTS,2019-09-01,1567350000
65,R_2EglJpTWGEiwQYa,HEADPHONES,2019-09-01,1567350000
66,R_2EglJpTWGEiwQYa,GUN_CLEANING_KIT,2019-09-01,1567350000
67,R_2OHgbfVLtFIinBW,GROCERY,2019-09-01,1567350000
68,R_2OHgbfVLtFIinBW,SKIN_CLEANING_AGENT,2019-09-01,1567350000
69,R_2TKO641FpWMebOd,BATTERY,2019-09-01,1567350000
70,R_2XoI6KbLJRGFz5X,BEDDING_SET,2019-09-01,1567350000
71,R_2YKPfnktaDrPIYT,SCREEN_PROTECTOR,2019-09-01,1567350000
72,R_2YKPfnktaDrPIYT,COFFEE,2019-09-01,1567350000
