,user_id,item_id,date,timestamp
0,R_0c8VclJcriEXQqZ,SKIN_MOISTURIZER,2018-08-01,1533135600
1,R_12QFQ7lCIls8sRd,ELECTRONIC_CABLE,2018-08-01,1533135600
2,R_1C8w4NDDQC5fcgE,HONEY,2018-08-01,1533135600
3,R_1C9YUFD8GunlGej,ELECTRONIC_CABLE,2018-08-01,1533135600
4,R_1C9YUFD8GunlGej,TOYS_AND_GAMES,2018-08-01,1533135600
5,R_1CDqTWLWIk642Vp,SIM_CARD,2018-08-01,1533135600
6,R_1CrP2yfBldcblJm,PILLOW,2018-08-01,1533135600
7,R_1DJdUrYA1I0QAKh,FABRIC_APPLIQUE_PATCH,2018-08-01,1533135600
8,R_1DJdUrYA1I0QAKh,MINERAL_SUPPLEMENT,2018-08-01,1533135600
9,R_1DJdUrYA1I0QAKh,VITAMIN,2018-08-01,1533135600
10,R_1GVN63HjPpVXPEx,TOY_FIGURE,2018-08-01,1533135600
11,R_1GVN63HjPpVXPEx,TOYS_AND_GAMES,2018-08-01,1533135600
12,R_1Kru2C0Zf28ZbQ0,BATTERY,2018-08-01,1533135600
13,R_1Kru2C0Zf28ZbQ0,SHIRT,2018-08-01,1533135600
14,R_1KxVDxZl2H0XoHS,SKIN_CLEANING_AGENT,2018-08-01,1533135600
15,R_1LMa9REuvUok05j,VEHICLE_WRAP,2018-08-01,1533135600
16,R_1LRR1P5IQqdSvIP,WRITING_INSTRUMENT,2018-08-01,1533135600
17,R_1LRR1P5IQqdSvIP,SHIRT,2018-08-01,1533135600
18,R_1LRR1P5IQqdSvIP,PET_FOOD,2018-08-01,1533135600
19,R_1LRR1P5IQqdSvIP,HEADPHONES,2018-08-01,1533135600
20,R_1LY9mbPmeG2WbfE,SHIRT,2018-08-01,1533135600
21,R_1LY9mbPmeG2WbfE,HAIR_STYLING_AGENT,2018-08-01,1533135600
22,R_1NDq0rxoUSu6oyz,SHOES,2018-08-01,1533135600
23,R_1NDq0rxoUSu6oyz,SHIRT,2018-08-01,1533135600
24,R_1NgAWSeub1pgOGj,ELECTRONIC_CABLE,2018-08-01,1533135600
25,R_1dKBjc0UTA0ZiYb,DRESS,2018-08-01,1533135600
26,R_1dKBjc0UTA0ZiYb,MEDICATION,2018-08-01,1533135600
27,R_1gwL8QZGzhV0g3G,HEADPHONES,2018-08-01,1533135600
28,R_1gwL8QZGzhV0g3G,WHEEL,2018-08-01,1533135600
29,R_1hLPyY3aamfi3xT,SHIRT,2018-08-01,1533135600
30,R_1hLPyY3aamfi3xT,WATER,2018-08-01,1533135600
31,R_1hLPyY3aamfi3xT,PANTS,2018-08-01,1533135600
32,R_1hLPyY3aamfi3xT,SKIN_CLEANING_AGENT,2018-08-01,1533135600
33,R_1hLPyY3aamfi3xT,VITAMIN,2018-08-01,1533135600
34,R_1lAIBWf5Qsww7eT,PICNIC_HOLDER,2018-08-01,1533135600
35,R_1lAIBWf5Qsww7eT,BADGE_HOLDER,2018-08-01,1533135600
36,R_1lfNYOmsEIqOn65,SHOES,2018-08-01,1533135600
37,R_1lfNYOmsEIqOn65,RUG_PAD,2018-08-01,1533135600
38,R_1lp1fif64G1hlWf,SHOES,2018-08-01,1533135600
39,R_1lsgykNxEU4BXTI,PHYSICAL_MOVIE,2018-08-01,1533135600
40,R_1lsgykNxEU4BXTI,BEAUTY,2018-08-01,1533135600
41,R_1mEmb9jWLRYCU4e,RAW_MATERIALS,2018-08-01,1533135600
42,R_1mxX9jjBSLwxiDU,VITAMIN,2018-08-01,1533135600
43,R_1oFSDeGAQcUN2v8,BATTERY,2018-08-01,1533135600
44,R_1oFSDeGAQcUN2v8,SKIN_CLEANING_AGENT,2018-08-01,1533135600
45,R_1obwpb6iowh7vew,DISHWARE_PLACE_SETTING,2018-08-01,1533135600
46,R_1obwpb6iowh7vew,CYCLING_TIRE,2018-08-01,1533135600
47,R_1pu4x2PBb4LrSWk,SNACK_CHIP_AND_CRISP,2018-08-01,1533135600
48,R_1pu6yYPsuymsIIz,HEALTH_PERSONAL_CARE,2018-08-01,1533135600
49,R_1pu6yYPsuymsIIz,ABIS_BOOK,2018-08-01,1533135600
50,R_1pu6yYPsuymsIIz,HEADPHONES,2018-08-01,1533135600
51,R_1pu6yYPsuymsIIz,TRASH_CAN,2018-08-01,1533135600
52,R_1pu6yYPsuymsIIz,SNACK_FOOD_BAR,2018-08-01,1533135600
53,R_1pu6yYPsuymsIIz,PET_FOOD,2018-08-01,1533135600
54,R_1q7AvsyRPpTSWFi,SHOES,2018-08-01,1533135600
55,R_1q7AvsyRPpTSWFi,CAULKS,2018-08-01,1533135600
56,R_1q7GuBNrrAGdxx3,SKIN_CLEANING_AGENT,2018-08-01,1533135600
57,R_1q7GuBNrrAGdxx3,APPAREL,2018-08-01,1533135600
58,R_1q7GuBNrrAGdxx3,PLAY_SLIDE,2018-08-01,1533135600
59,R_1q7GuBNrrAGdxx3,TOYS_AND_GAMES,2018-08-01,1533135600
60,R_1q7GuBNrrAGdxx3,COMPUTER_INPUT_DEVICE,2018-08-01,1533135600
61,R_1q7GuBNrrAGdxx3,BODY_STRAP,2018-08-01,1533135600
62,R_1q7GuBNrrAGdxx3,PHYSICAL_MOVIE,2018-08-01,1533135600
63,R_1q7GuBNrrAGdxx3,PET_FOOD,2018-08-01,1533135600
64,R_1q7GuBNrrAGdxx3,MEDICATION,2018-08-01,1533135600
65,R_1q7GuBNrrAGdxx3,SKIRT,2018-08-01,1533135600
66,R_1q7GuBNrrAGdxx3,UNDERGARMENT_SLIP,2018-08-01,1533135600
67,R_1q7GuBNrrAGdxx3,ELECTRIC_WATER_BOILER,2018-08-01,1533135600
68,R_1q7GuBNrrAGdxx3,DENTAL_FLOSS,2018-08-01,1533135600
69,R_1q7GuBNrrAGdxx3,ANIMAL_INCONTINENCE_PROTECTOR,2018-08-01,1533135600
70,R_1q7GuBNrrAGdxx3,BATTERY,2018-08-01,1533135600
71,R_20S7crqtX9XLeBx,DISHWARE_BOWL,2018-08-01,1533135600
72,R_20Yd9DvrGselmZY,GROCERY,2018-08-01,1533135600
73,R_22AmuBuGI7iFD1n,DISHWARE_PLATE,2018-08-01,1533135600
74,R_22QYpfx86KSwry8,PET_TOY,2018-08-01,1533135600
75,R_22QYpfx86KSwry8,SKIN_TREATMENT_MASK,2018-08-01,1533135600
76,R_22SxELlmhBQCe1C,SHOE_INSERT,2018-08-01,1533135600
77,R_22nS4Bu8Q3B84gf,CELLULAR_PHONE_CASE,2018-08-01,1533135600
78,R_24clqkYBai6m1Xz,WAIST_PACK,2018-08-01,1533135600
79,R_24clqkYBai6m1Xz,ONBOARD_CAMERA,2018-08-01,1533135600
80,R_24clqkYBai6m1Xz,UTILITY_SPONGE,2018-08-01,1533135600
81,R_24dbGLxukEKohG6,DRINK_COASTER,2018-08-01,1533135600
82,R_24dbGLxukEKohG6,TOYS_AND_GAMES,2018-08-01,1533135600
83,R_24dbGLxukEKohG6,ANIMAL_CAGE,2018-08-01,1533135600
84,R_24dbGLxukEKohG6,SCREEN_PROTECTOR,2018-08-01,1533135600
85,R_25SbPPTyE45YzXP,SCREEN_PROTECTOR,2018-08-01,1533135600
86,R_27g6uEEgxm7kwNu,SKIN_CLEANING_AGENT,2018-08-01,1533135600
87,R_28BST1zc80UaP2C,ABIS_BOOK,2018-08-01,1533135600
88,R_28IDNbS8mqpfyKD,VITAMIN,2018-08-01,1533135600
89,R_29uBVByYo0xAXiZ,ABIS_MUSIC,2018-08-01,1533135600
90,R_29uBVByYo0xAXiZ,STORAGE_RACK,2018-08-01,1533135600
91,R_29uBVByYo0xAXiZ,PET_TOY,2018-08-01,1533135600
92,R_29uBVByYo0xAXiZ,TABLECLOTH,2018-08-01,1533135600
93,R_2DSIdH6iUv9yJ8V,HOT_TUB,2018-08-01,1533135600
94,R_2DSIdH6iUv9yJ8V,BLANKET,2018-08-01,1533135600
95,R_2DSIdH6iUv9yJ8V,NUTRITIONAL_SUPPLEMENT,2018-08-01,1533135600
96,R_2DSIdH6iUv9yJ8V,ELECTRONIC_CABLE,2018-08-01,1533135600
97,R_2DSIdH6iUv9yJ8V,HEALTH_PERSONAL_CARE,2018-08-01,1533135600
98,R_2DSIdH6iUv9yJ8V,SKIN_CLEANING_AGENT,2018-08-01,1533135600
99,R_2DSIdH6iUv9yJ8V,PET_SUPPLIES,2018-08-01,1533135600
100,R_2DSIdH6iUv9yJ8V,TOWEL_HOLDER,2018-08-01,1533135600
101,R_2DSIdH6iUv9yJ8V,PET_SUPPLIES,2018-08-01,1533135600
102,R_2QQl58nFfrZayxf,TRAMPOLINE,2018-08-01,1533135600
103,R_2Qu0fgUOnDpaKDH,OFFICE_PRODUCTS,2018-08-01,1533135600
104,R_2Qu0fgUOnDpaKDH,ABIS_BOOK,2018-08-01,1533135600
105,R_2Qu0fgUOnDpaKDH,SWIMWEAR,2018-08-01,1533135600
106,R_2Qu0fgUOnDpaKDH,TOY_SLIME,2018-08-01,1533135600
107,R_2UctLzmpg4UJRZu,MARKING_PEN,2018-08-01,1533135600
108,R_2VaWg2jhtCG6zmh,WIND_SPINNER,2018-08-01,1533135600
109,R_2VaWg2jhtCG6zmh,POWER_BANK,2018-08-01,1533135600
110,R_2Xj7LtCe2Mt8jNi,ELECTRONIC_CABLE,2018-08-01,1533135600
111,R_2Xj7LtCe2Mt8jNi,ABIS_BOOK,2018-08-01,1533135600
112,R_2Xj7LtCe2Mt8jNi,HEADPHONES,2018-08-01,1533135600
113,R_2Xj7LtCe2Mt8jNi,BATTERY,2018-08-01,1533135600
114,R_2Xj7LtCe2Mt8jNi,STRING_TRIMMER,2018-08-01,1533135600
115,R_2Xj7LtCe2Mt8jNi,PANTS,2018-08-01,1533135600
116,R_2Xj7LtCe2Mt8jNi,DIE_CUT_MACHINE,2018-08-01,1533135600
117,R_2Xj7LtCe2Mt8jNi,LEAF_BLOWER,2018-08-01,1533135600
118,R_2Xj7LtCe2Mt8jNi,PHYSICAL_MOVIE,2018-08-01,1533135600
119,R_2Xj7LtCe2Mt8jNi,SHIN_GUARD,2018-08-01,1533135600
120,R_2Xj7LtCe2Mt8jNi,PANTS,2018-08-01,1533135600
121,R_2Xj7LtCe2Mt8jNi,APPAREL_BELT,2018-08-01,1533135600
122,R_2Xj7LtCe2Mt8jNi,LEAF_BLOWER,2018-08-01,1533135600
123,R_2Xj7LtCe2Mt8jNi,SHIRT,2018-08-01,1533135600
124,R_2Xj7LtCe2Mt8jNi,SKIN_MOISTURIZER,2018-08-01,1533135600
125,R_2Xj7LtCe2Mt8jNi,GROCERY,2018-08-01,1533135600
126,R_2Xj7LtCe2Mt8jNi,CELLULAR_PHONE_CASE,2018-08-01,1533135600
127,R_2Xj7LtCe2Mt8jNi,TOYS_AND_GAMES,2018-08-01,1533135600
128,R_2Xj7LtCe2Mt8jNi,TABLETOP_GAME,2018-08-01,1533135600
129,R_2Xj7LtCe2Mt8jNi,BATTERY,2018-08-01,1533135600
130,R_2Xj7LtCe2Mt8jNi,SHOES,2018-08-01,1533135600
